,Company,Pictogram,Text,Face,TextArea,category,label
university of cyprus,False,False,False,0.0,Abstract mark,1
bndes,False,False,False,0.0,Abstract mark,1
bremer bank,True,False,False,0.0,Pictorial mark,0
dena bank,False,False,False,0.0,Abstract mark,1
rodan and fields dermatologists,False,False,False,0.0,Abstract mark,1
extendicare,False,False,False,0.0,Abstract mark,1
getinge,True,False,False,0.0,Pictorial mark,0
groupe snef,False,False,False,0.0,Abstract mark,1
aena,False,False,False,0.0,Abstract mark,1
abbvie,False,False,False,0.0,Abstract mark,1
ati physical therapy,False,False,False,0.0,Abstract mark,1
crown equipment corporation,False,False,False,0.0,Abstract mark,1
bi-lo,True,False,False,0.0,Pictorial mark,0
oakland university,False,False,False,0.0,Abstract mark,1
ocwen financial solutions,False,False,False,0.0,Abstract mark,1
sagemcom,False,False,False,0.0,Abstract mark,1
kca deutag,False,False,False,0.0,Abstract mark,1
apparel group,False,False,False,0.0,Abstract mark,1
ferrari,True,False,False,0.0,Pictorial mark,0
haldor topsoe a-s,False,False,False,0.0,Abstract mark,1
dechert llp,False,False,False,0.0,Abstract mark,1
info-ways,False,False,False,0.0,Abstract mark,1
web development web designing seo management graphic designing,False,False,False,0.0,Abstract mark,1
al jazeera media network,False,False,False,0.0,Abstract mark,1
corrections corporation of america,False,False,False,0.0,Abstract mark,1
icahn school of medicine at mount sinai,False,False,False,0.0,Abstract mark,1
a2'dev,False,False,False,0.0,Abstract mark,1
dte energy,False,False,False,0.0,Abstract mark,1
farfetch,False,False,False,0.0,Abstract mark,1
npr,False,False,False,0.0,Abstract mark,1
qa ltd,False,False,False,0.0,Abstract mark,1
provincie gelderland,False,False,False,0.0,Abstract mark,1
ems,False,False,False,0.0,Abstract mark,1
iqvia,False,False,False,0.0,Abstract mark,1
naver corp,False,False,False,0.0,Abstract mark,1
lg electronics,False,False,False,0.0,Abstract mark,1
j.r. simplot company,True,False,False,0.0,Pictorial mark,0
acklands-grainger,False,False,False,0.0,Abstract mark,1
topshop topman,False,False,False,0.0,Abstract mark,1
european external action service,False,False,False,0.0,Abstract mark,1
element fleet management,False,False,False,0.0,Abstract mark,1
quintiles,False,False,False,0.0,Abstract mark,1
borås stad,True,False,False,0.0,Pictorial mark,0
lazard,False,False,False,0.0,Abstract mark,1
horizon media,False,False,False,0.0,Abstract mark,1
ocaso,False,False,False,0.0,Abstract mark,1
arup,False,False,False,0.0,Abstract mark,1
baccredomatic,False,False,False,0.0,Abstract mark,1
linfox,True,False,False,0.0,Pictorial mark,0
assystem,True,False,False,0.0,Pictorial mark,0
city of ottawa,False,False,False,0.0,Abstract mark,1
comcast spotlight,False,False,False,0.0,Abstract mark,1
hibu,False,False,False,0.0,Abstract mark,1
grupo antolin,False,False,False,0.0,Abstract mark,1
mosaic sales solutions,False,False,False,0.0,Abstract mark,1
daimler tss,False,False,False,0.0,Abstract mark,1
autônomo,False,False,False,0.0,Abstract mark,1
wsp usa,True,False,False,0.0,Pictorial mark,0
macy's,False,False,False,0.0,Abstract mark,1
food industry,False,False,False,0.0,Abstract mark,1
pt. mayora indah tbk,True,False,False,0.0,Pictorial mark,0
production resource group,False,False,False,0.0,Abstract mark,1
multi packaging solutions (mps),False,False,False,0.0,Abstract mark,1
husky energy,False,False,False,0.0,Abstract mark,1
dignity health,False,False,False,0.0,Abstract mark,1
mountain states health alliance,False,False,False,0.0,Abstract mark,1
toyota motor europe,False,False,False,0.0,Abstract mark,1
rodan + fields dermatologists  skin & beauty logic,False,False,False,0.0,Abstract mark,1
peab,False,False,False,0.0,Abstract mark,1
arup laboratories,False,False,False,0.0,Abstract mark,1
una huella,False,False,False,0.0,Abstract mark,1
waikato district health board,False,False,False,0.0,Abstract mark,1
dodsal e & c pte ltd,False,False,False,0.0,Abstract mark,1
iheartmedia,False,False,False,0.0,Abstract mark,1
premier inn,False,False,False,0.0,Abstract mark,1
the standard,False,False,False,0.0,Abstract mark,1
rue21,False,False,False,0.0,Abstract mark,1
eqt corporation,False,False,False,0.0,Abstract mark,1
koninklijke kentalis,False,False,False,0.0,Abstract mark,1
dpr construction,False,False,False,0.0,Abstract mark,1
universidad veracruzana,False,False,False,0.0,Abstract mark,1
architect,False,False,False,0.0,Abstract mark,1
netflix,False,False,False,0.0,Abstract mark,1
publica,False,False,False,0.0,Abstract mark,1
golder associates,True,False,False,0.0,Pictorial mark,0
meritor,False,False,False,0.0,Abstract mark,1
expeditors,False,False,False,0.0,Abstract mark,1
wake forest baptist health,False,False,False,0.0,Abstract mark,1
cusd,False,False,False,0.0,Abstract mark,1
related companies,False,False,False,0.0,Abstract mark,1
vf corporation,False,False,False,0.0,Abstract mark,1
unsw,False,False,False,0.0,Abstract mark,1
als,False,False,False,0.0,Abstract mark,1
prefeitura municipal de uberlândia,False,False,False,0.0,Abstract mark,1
love's travel stops,False,False,False,0.0,Abstract mark,1
raiffeisen bank romania,False,False,False,0.0,Abstract mark,1
medical mutual,False,False,False,0.0,Abstract mark,1
smithsonian institution,False,False,False,0.0,Abstract mark,1
tui,False,False,False,0.0,Abstract mark,1
mutual de seguridad,False,False,False,0.0,Abstract mark,1
harte hanks,False,False,False,0.0,Abstract mark,1
the home depot canada,True,False,False,0.0,Pictorial mark,0
sk hynix,False,False,False,0.0,Abstract mark,1
apple,False,False,False,0.0,Abstract mark,1
cell c,False,False,False,0.0,Abstract mark,1
expedia cruiseshipcenters,False,False,False,0.0,Abstract mark,1
pseg,False,False,False,0.0,Abstract mark,1
acc limited,True,False,False,0.0,Pictorial mark,0
statens vegvesen,False,False,False,0.0,Abstract mark,1
comunidad autónoma región de murcia,False,False,False,0.0,Abstract mark,1
gea group,False,False,False,0.0,Abstract mark,1
petrofac,False,False,False,0.0,Abstract mark,1
boskalis,False,False,False,0.0,Abstract mark,1
pratt & whitney,True,False,False,0.0,Pictorial mark,0
coca-cola services,False,False,False,0.0,Abstract mark,1
gamestop,False,False,False,0.0,Abstract mark,1
niit limited,False,False,False,0.0,Abstract mark,1
kirkland & ellis llp,False,False,False,0.0,Abstract mark,1
daffodil international university,False,False,False,0.0,Abstract mark,1
persimmon homes,False,False,False,0.0,Abstract mark,1
lupin pharmaceuticals,False,False,False,0.0,Abstract mark,1
reserve bank of india,False,False,False,0.0,Abstract mark,1
expressjet airlines,False,False,False,0.0,Abstract mark,1
sampath bank,False,False,False,0.0,Abstract mark,1
servicesource,False,False,False,0.0,Abstract mark,1
logitech,False,False,False,0.0,Abstract mark,1
ssab,False,False,False,0.0,Abstract mark,1
buffalo wild wings,False,False,False,0.0,Abstract mark,1
cnn,False,False,False,0.0,Abstract mark,1
abington memorial hospital,False,False,False,0.0,Abstract mark,1
natura,False,False,False,0.0,Abstract mark,1
good deed foundation,False,False,False,0.0,Abstract mark,1
sunpower corporation,False,False,False,0.0,Abstract mark,1
5linx enterprises inc.,False,False,False,0.0,Abstract mark,1
california pacific medical center,False,False,False,0.0,Abstract mark,1
csp - companhia siderúrgica do pecém,False,False,False,0.0,Abstract mark,1
reecenichols real estate,False,False,False,0.0,Abstract mark,1
cbre gws - local fm,False,False,False,0.0,Abstract mark,1
realit,False,False,False,0.0,Abstract mark,1
interior health authority,False,False,False,0.0,Abstract mark,1
cimb niaga,True,False,False,0.0,Pictorial mark,0
city of san antonio,False,False,False,0.0,Abstract mark,1
worldventures,False,False,False,0.0,Abstract mark,1
rexam,False,False,False,0.0,Abstract mark,1
scuola normale superiore,True,False,False,0.0,Pictorial mark,0
torrent pharmaceuticals ltd,False,False,False,0.0,Abstract mark,1
ally financial inc.,False,False,False,0.0,Abstract mark,1
barnes & noble college,False,False,False,0.0,Abstract mark,1
yto express,False,False,False,0.0,Abstract mark,1
the university of south dakota,False,False,False,0.0,Abstract mark,1
kemper,False,False,False,0.0,Abstract mark,1
piper jaffray,False,False,False,0.0,Abstract mark,1
citrix,False,False,False,0.0,Abstract mark,1
falck,True,False,False,0.0,Pictorial mark,0
ica fuor daniel s. de r. l. de c.v.,False,False,False,0.0,Abstract mark,1
other,False,False,False,0.0,Abstract mark,1
j.p. morgan asset management,False,False,False,0.0,Abstract mark,1
école normale supérieure,False,False,False,0.0,Abstract mark,1
bon secours health system,False,False,False,0.0,Abstract mark,1
flex-n-gate,False,False,False,0.0,Abstract mark,1
nomura,False,False,False,0.0,Abstract mark,1
pandora,False,False,False,0.0,Abstract mark,1
sport clips haircuts,False,False,False,0.0,Abstract mark,1
"progress rail, a caterpillar company",False,False,False,0.0,Abstract mark,1
o'charley's,False,False,False,0.0,Abstract mark,1
versace,False,False,False,0.0,Abstract mark,1
innovation xxi centyry,True,False,False,0.0,Pictorial mark,0
thermofisher scientific,False,False,False,0.0,Abstract mark,1
any,False,False,False,0.0,Abstract mark,1
gentiva health services,False,False,False,0.0,Abstract mark,1
"ayala land, inc.",True,False,False,0.0,Pictorial mark,0
college,False,False,False,0.0,Abstract mark,1
esurance,False,False,False,0.0,Abstract mark,1
kaiser hospital,True,False,False,0.0,Pictorial mark,0
essec business school,False,False,False,0.0,Abstract mark,1
university of colorado boulder,False,False,False,0.0,Abstract mark,1
exercito brasileiro,False,False,False,0.0,Abstract mark,1
zus,False,False,False,0.0,Abstract mark,1
kohler co.,False,False,False,0.0,Abstract mark,1
southern peru copper corporation,True,False,False,0.0,Pictorial mark,0
seven network,False,False,False,0.0,Abstract mark,1
baylor university,True,False,False,0.0,Pictorial mark,0
wix.com,False,False,False,0.0,Abstract mark,1
global payments,True,False,False,0.0,Pictorial mark,0
ministry of interior,False,False,False,0.0,Abstract mark,1
lawyer,True,False,False,0.0,Pictorial mark,0
crown lift trucks,False,False,False,0.0,Abstract mark,1
uthscsa,False,False,False,0.0,Abstract mark,1
no company,False,False,False,0.0,Abstract mark,1
bp&a arquitectos,False,False,False,0.0,Abstract mark,1
accenture españa,False,False,False,0.0,Abstract mark,1
vice media,False,False,False,0.0,Abstract mark,1
chu de toulouse,True,False,False,0.0,Pictorial mark,0
vesuvius,False,False,False,0.0,Abstract mark,1
larsen & toubro power,True,False,False,0.0,Pictorial mark,0
pwc france,False,False,False,0.0,Abstract mark,1
the city of calgary,False,False,False,0.0,Abstract mark,1
mt højgaard,True,False,False,0.0,Pictorial mark,0
soho house & co,False,False,False,0.0,Abstract mark,1
yokogawa,False,False,False,0.0,Abstract mark,1
fox international channels (fic),True,False,False,0.0,Pictorial mark,0
aetna life insurance company,False,False,False,0.0,Abstract mark,1
nasa jet propulsion laboratory,True,False,False,0.0,Pictorial mark,0
uclm,True,False,False,0.0,Pictorial mark,0
medical university of south carolina,False,False,False,0.0,Abstract mark,1
universidad cooperativa de colombia,False,False,False,0.0,Abstract mark,1
deloitte india,False,False,False,0.0,Abstract mark,1
coffey international ltd,False,False,False,0.0,Abstract mark,1
db schenker,False,False,False,0.0,Abstract mark,1
cima+,False,False,False,0.0,Abstract mark,1
huddinge kommun,False,False,False,0.0,Abstract mark,1
cisco meraki,True,False,False,0.0,Pictorial mark,0
telenet,False,False,False,0.0,Abstract mark,1
philips lighting,False,False,False,0.0,Abstract mark,1
verizon data services,True,False,False,0.0,Pictorial mark,0
american bureau of shipping,False,False,False,0.0,Abstract mark,1
bechtel power corporation,True,False,False,0.0,Pictorial mark,0
airbus,False,False,False,0.0,Abstract mark,1
ajanta pharma ltd,True,False,False,0.0,Pictorial mark,0
giesecke & devrient,False,False,False,0.0,Abstract mark,1
"california state university, sacramento",False,False,False,0.0,Abstract mark,1
secretaria da fazenda - sp,False,False,False,0.0,Abstract mark,1
scottish widows,False,False,False,0.0,Abstract mark,1
sony music entertainment,False,False,False,0.0,Abstract mark,1
infinera,False,False,False,0.0,Abstract mark,1
timberland,False,False,False,0.0,Abstract mark,1
rona,False,False,False,0.0,Abstract mark,1
mmm group,False,False,False,0.0,Abstract mark,1
blackberry,False,False,False,0.0,Abstract mark,1
internal revenue service,False,False,False,0.0,Abstract mark,1
vard,False,False,False,0.0,Abstract mark,1
ms amlin,True,False,False,0.0,Pictorial mark,0
nsk,False,False,False,0.0,Abstract mark,1
ndtv,False,False,False,0.0,Abstract mark,1
johnson matthey,False,False,False,0.0,Abstract mark,1
acadomia,False,False,False,0.0,Abstract mark,1
rio tinto alcan,False,False,False,0.0,Abstract mark,1
esof consultancy pvt. ltd.,False,False,False,0.0,Abstract mark,1
rockwell collins,False,False,False,0.0,Abstract mark,1
nidec motor corporation,False,False,False,0.0,Abstract mark,1
compass group,False,False,False,0.0,Abstract mark,1
vilnius university,False,False,False,0.0,Abstract mark,1
child care,False,False,False,0.0,Abstract mark,1
national instruments,False,False,False,0.0,Abstract mark,1
lam research,False,False,False,0.0,Abstract mark,1
me stesso,False,False,False,0.0,Abstract mark,1
maxim integrated,False,False,False,0.0,Abstract mark,1
ausl modena,True,False,False,0.0,Pictorial mark,0
playtech,False,False,False,0.0,Abstract mark,1
crate and barrel,False,False,False,0.0,Abstract mark,1
crye leike realtors,False,False,False,0.0,Abstract mark,1
commonwealth bank,False,False,False,0.0,Abstract mark,1
cognex corporation,False,False,False,0.0,Abstract mark,1
hobby lobby,True,False,False,0.0,Pictorial mark,0
none none none,False,False,False,0.0,Abstract mark,1
albéa group,False,False,False,0.0,Abstract mark,1
septa,False,False,False,0.0,Abstract mark,1
chalmers university of technology,False,False,False,0.0,Abstract mark,1
multiplex,False,False,False,0.0,Abstract mark,1
karlsruher institut für technologie (kit),False,False,False,0.0,Abstract mark,1
radiometer,True,False,False,0.0,Pictorial mark,0
ford otosan,False,False,False,0.0,Abstract mark,1
"bet (bet networks, a subsidiary of viacom inc.)",False,False,False,0.0,Abstract mark,1
first quantum minerals ltd,False,False,False,0.0,Abstract mark,1
the janssen pharmaceutical companies of johnson & johnson,False,False,False,0.0,Abstract mark,1
go! onderwijs van de vlaamse gemeenschap,True,False,False,0.0,Pictorial mark,0
rmit university,False,False,False,0.0,Abstract mark,1
canadian armed forces  forces armées canadiennes,True,False,False,0.0,Pictorial mark,0
public sector,False,False,False,0.0,Abstract mark,1
ivss,False,False,False,0.0,Abstract mark,1
pt djarum,False,False,False,0.0,Abstract mark,1
university of central missouri,False,False,False,0.0,Abstract mark,1
spirit airlines,False,False,False,0.0,Abstract mark,1
gates corporation,True,False,False,0.0,Pictorial mark,0
pisa farmacéutica,True,False,False,0.0,Pictorial mark,0
banfield pet hospital,False,False,False,0.0,Abstract mark,1
ica,False,False,False,0.0,Abstract mark,1
université de sherbrooke,False,False,False,0.0,Abstract mark,1
maersk global service centres,False,False,False,0.0,Abstract mark,1
university of north dakota,False,False,False,0.0,Abstract mark,1
the hartford,False,False,False,0.0,Abstract mark,1
dichterbij,False,False,False,0.0,Abstract mark,1
"unicredit bank czech republic and slovakia, a.s.",False,False,False,0.0,Abstract mark,1
york region (the regional municipality of york),False,False,False,0.0,Abstract mark,1
"turner (turner broadcasting system, inc)",False,False,False,0.0,Abstract mark,1
medico,True,False,False,0.0,Pictorial mark,0
avon,False,False,False,0.0,Abstract mark,1
department of correctional services,False,False,False,0.0,Abstract mark,1
reebok,False,False,False,0.0,Abstract mark,1
jlt group,False,False,False,0.0,Abstract mark,1
unity technologies,False,False,False,0.0,Abstract mark,1
jared the galleria of jewelry,False,False,False,0.0,Abstract mark,1
graham packaging,False,False,False,0.0,Abstract mark,1
brightstar corp.,False,False,False,0.0,Abstract mark,1
brasil kirin,True,False,False,0.0,Pictorial mark,0
georg fischer,False,False,False,0.0,Abstract mark,1
lanxess,False,False,False,0.0,Abstract mark,1
"the geo group, inc.",False,False,False,0.0,Abstract mark,1
inpex,False,False,False,0.0,Abstract mark,1
slippery rock university,False,False,False,0.0,Abstract mark,1
groupe sii,False,False,False,0.0,Abstract mark,1
intertek,False,False,False,0.0,Abstract mark,1
merrill lynch,False,False,False,0.0,Abstract mark,1
university of colorado,False,False,False,0.0,Abstract mark,1
gruppo cariparma crédit agricole,False,False,False,0.0,Abstract mark,1
teekay corporation,False,False,False,0.0,Abstract mark,1
interior design,False,False,False,0.0,Abstract mark,1
amc,False,False,False,0.0,Abstract mark,1
"deluxe media inc. fka deluxe digital studios, inc.",False,False,False,0.0,Abstract mark,1
the toro company,False,False,False,0.0,Abstract mark,1
moët hennessy,True,False,False,0.0,Pictorial mark,0
red hat,False,False,False,0.0,Abstract mark,1
franklin county,False,False,False,0.0,Abstract mark,1
vanderbilt university,False,False,False,0.0,Abstract mark,1
hdr,False,False,False,0.0,Abstract mark,1
banco bice,False,False,False,0.0,Abstract mark,1
port authority of ny & nj,False,False,False,0.0,Abstract mark,1
tjx canadawinners merchants international l.p.,False,False,False,0.0,Abstract mark,1
glencore coal,False,False,False,0.0,Abstract mark,1
"shutterfly, inc.",False,False,False,0.0,Abstract mark,1
omd usa,False,False,False,0.0,Abstract mark,1
qwest communications,False,False,False,0.0,Abstract mark,1
bank muscat,False,False,False,0.0,Abstract mark,1
"california state university, chico",True,False,False,0.0,Pictorial mark,0
"allegion, plc",False,False,False,0.0,Abstract mark,1
rede d'or são luiz,False,False,False,0.0,Abstract mark,1
gul ahmed textile mills limited,False,False,False,0.0,Abstract mark,1
accenture uk,False,False,False,0.0,Abstract mark,1
université laval,False,False,False,0.0,Abstract mark,1
foster + partners,False,False,False,0.0,Abstract mark,1
keck medicine of usc,False,False,False,0.0,Abstract mark,1
homeadvisor,False,False,False,0.0,Abstract mark,1
sk,False,False,False,0.0,Abstract mark,1
defacto,True,False,False,0.0,Pictorial mark,0
the washington post,False,False,False,0.0,Abstract mark,1
twentieth century fox,False,False,False,0.0,Abstract mark,1
private,False,False,False,0.0,Abstract mark,1
"vistage worldwide, inc.",False,False,False,0.0,Abstract mark,1
arcelik group,False,False,False,0.0,Abstract mark,1
universidad nacional de cordoba,False,False,False,0.0,Abstract mark,1
freeport-mcmoran,False,False,False,0.0,Abstract mark,1
pwc canada,False,False,False,0.0,Abstract mark,1
pt,False,False,False,0.0,Abstract mark,1
gobierno de aragón - government of aragon,False,False,False,0.0,Abstract mark,1
forex,False,False,False,0.0,Abstract mark,1
jewel-osco,True,False,False,0.0,Pictorial mark,0
bajaj allianz general insurance co. ltd.,True,False,False,0.0,Pictorial mark,0
brevard county schools,False,False,False,0.0,Abstract mark,1
hd supply,False,False,False,0.0,Abstract mark,1
northwestern mutual,False,False,False,0.0,Abstract mark,1
mca,False,False,False,0.0,Abstract mark,1
unesp - universidade estadual paulista júlio de mesquita filho,False,False,False,0.0,Abstract mark,1
studio legale,True,False,False,0.0,Pictorial mark,0
the boston consulting group (bcg),True,False,False,0.0,Pictorial mark,0
manager,False,False,False,0.0,Abstract mark,1
bristlecone,False,False,False,0.0,Abstract mark,1
reitmans canada ltée-ltd,False,False,False,0.0,Abstract mark,1
msc industrial supply co.,False,False,False,0.0,Abstract mark,1
noordwest ziekenhuisgroep,False,False,False,0.0,Abstract mark,1
beachbody,False,False,False,0.0,Abstract mark,1
spansion,False,False,False,0.0,Abstract mark,1
finnair,False,False,False,0.0,Abstract mark,1
aselsan,False,False,False,0.0,Abstract mark,1
pwc australia,False,False,False,0.0,Abstract mark,1
caterpillar inc.,False,False,False,0.0,Abstract mark,1
wesco distribution,False,False,False,0.0,Abstract mark,1
finning (canada),False,False,False,0.0,Abstract mark,1
oath,False,False,False,0.0,Abstract mark,1
ricardo,False,False,False,0.0,Abstract mark,1
compass -,False,False,False,0.0,Abstract mark,1
agriculture and agri-food canada,False,False,False,0.0,Abstract mark,1
university of wisconsin - whitewater,False,False,False,0.0,Abstract mark,1
henry county public schools,False,False,False,0.0,Abstract mark,1
el seif engineering contracting,False,False,False,0.0,Abstract mark,1
a-star,False,False,False,0.0,Abstract mark,1
caf,True,False,False,0.0,Pictorial mark,0
neiman marcus,False,False,False,0.0,Abstract mark,1
jos. a. bank clothiers,False,False,False,0.0,Abstract mark,1
elon university,False,False,False,0.0,Abstract mark,1
patagonia,False,False,False,0.0,Abstract mark,1
comarch,False,False,False,0.0,Abstract mark,1
faiveley transport,False,False,False,0.0,Abstract mark,1
sungard availability services,True,False,False,0.0,Pictorial mark,0
buffalo state college,False,False,False,0.0,Abstract mark,1
uab medicine,False,False,False,0.0,Abstract mark,1
amity university,False,False,False,0.0,Abstract mark,1
"self enhancement, inc.",False,False,False,0.0,Abstract mark,1
banesto,False,False,False,0.0,Abstract mark,1
the disney store,False,False,False,0.0,Abstract mark,1
koch industries,False,False,False,0.0,Abstract mark,1
mathematica policy research,False,False,False,0.0,Abstract mark,1
banco bci,False,False,False,0.0,Abstract mark,1
cox communications,True,False,False,0.0,Pictorial mark,0
"dmi (digital management, inc.)",False,False,False,0.0,Abstract mark,1
not currently working,False,False,False,0.0,Abstract mark,1
zte,False,False,False,0.0,Abstract mark,1
vca,False,False,False,0.0,Abstract mark,1
petrochina,False,False,False,0.0,Abstract mark,1
primark stores limited,True,False,False,0.0,Pictorial mark,0
eb,False,False,False,0.0,Abstract mark,1
brown and caldwell,False,False,False,0.0,Abstract mark,1
southwest airlines,False,False,False,0.0,Abstract mark,1
stichting philadelphia zorg,False,False,False,0.0,Abstract mark,1
nec,False,False,False,0.0,Abstract mark,1
secretaría de educación del distrito,True,False,False,0.0,Pictorial mark,0
city of tucson,True,False,False,0.0,Pictorial mark,0
bloomingdale's,False,False,False,0.0,Abstract mark,1
brp,False,False,False,0.0,Abstract mark,1
kellogg company,False,False,False,0.0,Abstract mark,1
eiffage construction,False,False,False,0.0,Abstract mark,1
indian prairie school district,False,False,False,0.0,Abstract mark,1
positivo informática,False,False,False,0.0,Abstract mark,1
lucky brand,False,False,False,0.0,Abstract mark,1
judiciary,True,False,False,0.0,Pictorial mark,0
tommy bahama,False,False,False,0.0,Abstract mark,1
hcl technologies (infrastructure services division),False,False,False,0.0,Abstract mark,1
hsbc commercial banking,False,False,False,0.0,Abstract mark,1
dartmouth-hitchcock,True,False,False,0.0,Pictorial mark,0
sopra steria,False,False,False,0.0,Abstract mark,1
bertrandt,False,False,False,0.0,Abstract mark,1
cargill,False,False,False,0.0,Abstract mark,1
oppenheimer & co. inc.,False,False,False,0.0,Abstract mark,1
saloncentric - a division of l'oreal usa,False,False,False,0.0,Abstract mark,1
clifford chance llp,False,False,False,0.0,Abstract mark,1
mnc group,False,False,False,0.0,Abstract mark,1
calvin klein,False,False,False,0.0,Abstract mark,1
telemont engenharia de telecomunicações sa,False,False,False,0.0,Abstract mark,1
sony pictures entertainment,True,False,False,0.0,Pictorial mark,0
university of south wales,False,False,False,0.0,Abstract mark,1
ixia,False,False,False,0.0,Abstract mark,1
borgwarner inc.,False,False,False,0.0,Abstract mark,1
christian dior couture,False,False,False,0.0,Abstract mark,1
multiconsult,False,False,False,0.0,Abstract mark,1
trt - turkish radio and television corporation,False,False,False,0.0,Abstract mark,1
societe generale private banking - sgpb,False,False,False,0.0,Abstract mark,1
forsvaret,False,False,False,0.0,Abstract mark,1
ministère des finances,False,False,False,0.0,Abstract mark,1
xl catlin,False,False,False,0.0,Abstract mark,1
infinitus china company ltd,False,False,False,0.0,Abstract mark,1
abercrombie & fitch,False,False,False,0.0,Abstract mark,1
sytner group,False,False,False,0.0,Abstract mark,1
nrk,False,False,False,0.0,Abstract mark,1
twitter,False,False,False,0.0,Abstract mark,1
macquarie university,True,False,False,0.0,Pictorial mark,0
department of social services,False,False,False,0.0,Abstract mark,1
cairo,False,False,False,0.0,Abstract mark,1
pwc,False,False,False,0.0,Abstract mark,1
splunk,False,False,False,0.0,Abstract mark,1
scuola superiore pubblica amministrazione locale,False,False,False,0.0,Abstract mark,1
computer futures,False,False,False,0.0,Abstract mark,1
aon risk solutions,False,False,False,0.0,Abstract mark,1
condé nast,False,False,False,0.0,Abstract mark,1
first transit,False,False,False,0.0,Abstract mark,1
university of the west of scotland,False,False,False,0.0,Abstract mark,1
jda software,True,False,False,0.0,Pictorial mark,0
fisheries and oceans canada,False,False,False,0.0,Abstract mark,1
arbonne international canada,False,False,False,0.0,Abstract mark,1
sutherland global services,False,False,False,0.0,Abstract mark,1
miami university,False,False,False,0.0,Abstract mark,1
arte,False,False,False,0.0,Abstract mark,1
institute for information industry,False,False,False,0.0,Abstract mark,1
vans a division of vf outdoor,False,False,False,0.0,Abstract mark,1
servicenow,False,False,False,0.0,Abstract mark,1
university of jyväskylä,False,False,False,0.0,Abstract mark,1
salfacorp,True,False,False,0.0,Pictorial mark,0
atacadão,False,False,False,0.0,Abstract mark,1
lockton companies,False,False,False,0.0,Abstract mark,1
"ansys, inc.",False,False,False,0.0,Abstract mark,1
fairchild semiconductor,False,False,False,0.0,Abstract mark,1
christie's,False,False,False,0.0,Abstract mark,1
egyptair,False,False,False,0.0,Abstract mark,1
epfl (école polytechnique fédérale de lausanne),False,False,False,0.0,Abstract mark,1
western washington university,False,False,False,0.0,Abstract mark,1
conair corporation,False,False,False,0.0,Abstract mark,1
brf,False,False,False,0.0,Abstract mark,1
"guess-, inc.",False,False,False,0.0,Abstract mark,1
thai airways international,False,False,False,0.0,Abstract mark,1
swift,False,False,False,0.0,Abstract mark,1
rtbf,True,False,False,0.0,Pictorial mark,0
randers kommune,True,False,False,0.0,Pictorial mark,0
brq,False,False,False,0.0,Abstract mark,1
pt bank sinarmas,False,False,False,0.0,Abstract mark,1
active network,False,False,False,0.0,Abstract mark,1
mace,False,False,False,0.0,Abstract mark,1
international medical corps,True,False,False,0.0,Pictorial mark,0
maple leaf foods inc,False,False,False,0.0,Abstract mark,1
p&o maritime,False,False,False,0.0,Abstract mark,1
pt hm sampoerna tbk,False,False,False,0.0,Abstract mark,1
videocon industries ltd,False,False,False,0.0,Abstract mark,1
axtel,False,False,False,0.0,Abstract mark,1
wellington management,False,False,False,0.0,Abstract mark,1
nutanix,False,False,False,0.0,Abstract mark,1
ninguno,False,False,False,0.0,Abstract mark,1
metro de santiago s.a.,False,False,False,0.0,Abstract mark,1
saks fifth avenue,False,False,False,0.0,Abstract mark,1
state farm insurance,True,False,False,0.0,Pictorial mark,0
cer.co.sas di fabio galimberti,False,False,False,0.0,Abstract mark,1
stream global services,False,False,False,0.0,Abstract mark,1
ssi,False,False,False,0.0,Abstract mark,1
aon,False,False,False,0.0,Abstract mark,1
recruitment compass,False,False,False,0.0,Abstract mark,1
upc chello,False,False,False,0.0,Abstract mark,1
rede globo,False,False,False,0.0,Abstract mark,1
visteon corporation,True,False,False,0.0,Pictorial mark,0
lawrence livermore national laboratory,False,False,False,0.0,Abstract mark,1
cathay pacific airways,True,False,False,0.0,Pictorial mark,0
university of tennessee health science center,False,False,False,0.0,Abstract mark,1
maine medical center,False,False,False,0.0,Abstract mark,1
deutsche börse,False,False,False,0.0,Abstract mark,1
css corp,False,False,False,0.0,Abstract mark,1
mnp,False,False,False,0.0,Abstract mark,1
cruz roja mexicana,True,False,False,0.0,Pictorial mark,0
kirkland's,False,False,False,0.0,Abstract mark,1
contador independiente,True,False,False,0.0,Pictorial mark,0
sopra hr software,False,False,False,0.0,Abstract mark,1
procore technologies,True,False,False,0.0,Pictorial mark,0
ses,False,False,False,0.0,Abstract mark,1
"city of new york, administration for children's services",False,False,False,0.0,Abstract mark,1
southern illinois university edwardsville,False,False,False,0.0,Abstract mark,1
rowan university,False,False,False,0.0,Abstract mark,1
dignity memorial funeral homes,False,False,False,0.0,Abstract mark,1
"private advisors, llc",False,False,False,0.0,Abstract mark,1
3m health care,False,False,False,0.0,Abstract mark,1
sonangol,False,False,False,0.0,Abstract mark,1
escambia county schools,False,False,False,0.0,Abstract mark,1
the home depot,True,False,False,0.0,Pictorial mark,0
"elavon, inc.",True,False,False,0.0,Pictorial mark,0
pepperdine university,False,False,False,0.0,Abstract mark,1
rayab consulting engineers,False,False,False,0.0,Abstract mark,1
bergius family,False,False,False,0.0,Abstract mark,1
plexico,False,False,False,0.0,Abstract mark,1
glencore,False,False,False,0.0,Abstract mark,1
